17:40:08.600	127.0.0.1:57828	admin	OK	EXEC[0]	0.57 ms
17:40:08.602	127.0.0.1:57828	admin	OK	EXEC[0]	1.52 ms
17:40:08.604	127.0.0.1:57828	admin	OK	EXEC[0]	0.9 ms
17:40:08.605	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.605	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.606	127.0.0.1:57828	admin	OK	EXEC[0]	0.42 ms
17:40:08.607	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.608	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.608	127.0.0.1:57828	admin	OK	EXEC[0]	0.56 ms
17:40:08.609	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.610	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.611	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.611	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.612	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.613	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.613	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.614	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.615	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.616	127.0.0.1:57828	admin	OK	EXEC[0]	0.66 ms
17:40:08.617	127.0.0.1:57828	admin	OK	EXEC[0]	0.62 ms
17:40:08.618	127.0.0.1:57828	admin	OK	EXEC[0]	0.66 ms
17:40:08.619	127.0.0.1:57828	admin	OK	EXEC[0]	1.02 ms
17:40:08.620	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.621	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.622	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.623	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.623	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.624	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.625	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.625	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.626	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.627	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.627	127.0.0.1:57828	admin	OK	EXEC[0]	0.42 ms
17:40:08.628	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.629	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.629	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.630	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.631	127.0.0.1:57828	admin	OK	EXEC[0]	0.4 ms
17:40:08.631	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.632	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.633	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.634	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.634	127.0.0.1:57828	admin	OK	EXEC[0]	0.38 ms
17:40:08.635	127.0.0.1:57828	admin	OK	EXEC[0]	0.38 ms
17:40:08.635	127.0.0.1:57828	admin	OK	EXEC[0]	0.38 ms
17:40:08.636	127.0.0.1:57828	admin	OK	EXEC[0]	0.38 ms
17:40:08.637	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.637	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.638	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.639	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.639	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.640	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.641	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.641	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.642	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.643	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.643	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.644	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.645	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.645	127.0.0.1:57828	admin	OK	EXEC[0]	0.4 ms
17:40:08.646	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.647	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.647	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.648	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.649	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.651	127.0.0.1:57828	admin	OK	EXEC[0]	2.12 ms
17:40:08.654	127.0.0.1:57828	admin	OK	EXEC[0]	2.13 ms
17:40:08.655	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.656	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.657	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.658	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.658	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.661	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.661	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.662	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.663	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.664	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.664	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.665	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.666	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.667	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.668	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.668	127.0.0.1:57828	admin	OK	EXEC[0]	0.41 ms
17:40:08.669	127.0.0.1:57828	admin	OK	EXEC[0]	0.55 ms
17:40:08.670	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.670	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.671	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.672	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.672	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.673	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.674	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.675	127.0.0.1:57828	admin	OK	EXEC[0]	0.41 ms
17:40:08.675	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.676	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.677	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.677	127.0.0.1:57828	admin	OK	EXEC[0]	0.42 ms
17:40:08.678	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.679	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.679	127.0.0.1:57828	admin	OK	EXEC[0]	0.42 ms
17:40:08.680	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.681	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.681	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.682	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.683	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.684	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.684	127.0.0.1:57828	admin	OK	EXEC[0]	0.42 ms
17:40:08.685	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.686	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.686	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.687	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.688	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.689	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.689	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.690	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.691	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.692	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.693	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.694	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.695	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.695	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.696	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.697	127.0.0.1:57828	admin	OK	EXEC[0]	0.88 ms
17:40:08.707	127.0.0.1:57828	admin	OK	EXEC[0]	9.43 ms
17:40:08.708	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.709	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.709	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.710	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.711	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.712	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.714	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.721	127.0.0.1:57828	admin	OK	EXEC[0]	6.56 ms
17:40:08.724	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.736	127.0.0.1:57828	admin	OK	EXEC[0]	1.89 ms
17:40:08.737	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.738	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.739	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.742	127.0.0.1:57828	admin	OK	EXEC[0]	0.9 ms
17:40:08.744	127.0.0.1:57828	admin	OK	EXEC[0]	0.61 ms
17:40:08.745	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.746	127.0.0.1:57828	admin	OK	EXEC[0]	0.56 ms
17:40:08.776	127.0.0.1:57828	admin	OK	EXEC[0]	27.54 ms
17:40:08.789	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.790	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:08.790	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.791	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.796	127.0.0.1:57828	admin	OK	EXEC[0]	2.56 ms
17:40:08.798	127.0.0.1:57828	admin	OK	EXEC[0]	0.62 ms
17:40:08.799	127.0.0.1:57828	admin	OK	EXEC[0]	0.85 ms
17:40:08.803	127.0.0.1:57828	admin	OK	EXEC[0]	3.27 ms
17:40:08.812	127.0.0.1:57828	admin	OK	EXEC[0]	1.33 ms
17:40:08.813	127.0.0.1:57828	admin	OK	EXEC[0]	0.55 ms
17:40:08.814	127.0.0.1:57828	admin	OK	EXEC[0]	0.61 ms
17:40:08.816	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.821	127.0.0.1:57828	admin	OK	EXEC[0]	1.41 ms
17:40:08.824	127.0.0.1:57828	admin	OK	EXEC[0]	0.65 ms
17:40:08.825	127.0.0.1:57828	admin	OK	EXEC[0]	0.56 ms
17:40:08.829	127.0.0.1:57828	admin	OK	EXEC[0]	0.72 ms
17:40:08.830	127.0.0.1:57828	admin	OK	EXEC[0]	0.64 ms
17:40:08.831	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.832	127.0.0.1:57828	admin	OK	EXEC[0]	0.75 ms
17:40:08.833	127.0.0.1:57828	admin	OK	EXEC[0]	0.64 ms
17:40:08.834	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.835	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.836	127.0.0.1:57828	admin	OK	EXEC[0]	1.15 ms
17:40:08.837	127.0.0.1:57828	admin	OK	EXEC[0]	0.63 ms
17:40:08.840	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:08.843	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.844	127.0.0.1:57828	admin	OK	EXEC[0]	0.67 ms
17:40:08.845	127.0.0.1:57828	admin	OK	EXEC[0]	0.62 ms
17:40:08.847	127.0.0.1:57828	admin	OK	EXEC[0]	1.0 ms
17:40:08.849	127.0.0.1:57828	admin	OK	EXEC[0]	0.63 ms
17:40:08.852	127.0.0.1:57828	admin	OK	EXEC[0]	1.66 ms
17:40:08.853	127.0.0.1:57828	admin	OK	EXEC[0]	0.78 ms
17:40:08.854	127.0.0.1:57828	admin	OK	EXEC[0]	1.08 ms
17:40:08.855	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.856	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.857	127.0.0.1:57828	admin	OK	EXEC[0]	0.61 ms
17:40:08.858	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.860	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.861	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.862	127.0.0.1:57828	admin	OK	EXEC[0]	0.58 ms
17:40:08.863	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.864	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.865	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.865	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.866	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.867	127.0.0.1:57828	admin	OK	EXEC[0]	0.65 ms
17:40:08.868	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.869	127.0.0.1:57828	admin	OK	EXEC[0]	0.95 ms
17:40:08.871	127.0.0.1:57828	admin	OK	EXEC[0]	0.88 ms
17:40:08.872	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.873	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:08.874	127.0.0.1:57828	admin	OK	EXEC[0]	0.55 ms
17:40:08.874	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.876	127.0.0.1:57828	admin	OK	EXEC[0]	1.35 ms
17:40:08.877	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:08.878	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.879	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.880	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.880	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.881	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.882	127.0.0.1:57828	admin	OK	EXEC[0]	0.62 ms
17:40:08.883	127.0.0.1:57828	admin	OK	EXEC[0]	0.61 ms
17:40:08.884	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.885	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.886	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.886	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.887	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.888	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.889	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.889	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.890	127.0.0.1:57828	admin	OK	EXEC[0]	0.7 ms
17:40:08.891	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.892	127.0.0.1:57828	admin	OK	EXEC[0]	0.65 ms
17:40:08.893	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.894	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.894	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.895	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.896	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.897	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.897	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.898	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.899	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:08.900	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.901	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.902	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.902	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.903	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.904	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.905	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.905	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.906	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.908	127.0.0.1:57828	admin	OK	EXEC[0]	1.87 ms
17:40:08.912	127.0.0.1:57828	admin	OK	EXEC[0]	2.8 ms
17:40:08.912	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:08.913	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.914	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.917	127.0.0.1:57828	admin	OK	EXEC[0]	2.31 ms
17:40:08.918	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.919	127.0.0.1:57828	admin	OK	EXEC[0]	0.97 ms
17:40:08.920	127.0.0.1:57828	admin	OK	EXEC[0]	0.93 ms
17:40:08.921	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.922	127.0.0.1:57828	admin	OK	EXEC[0]	0.57 ms
17:40:08.923	127.0.0.1:57828	admin	OK	EXEC[0]	0.71 ms
17:40:08.924	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:08.928	127.0.0.1:57828	admin	OK	EXEC[0]	1.43 ms
17:40:08.929	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.930	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.931	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.931	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.932	127.0.0.1:57828	admin	OK	EXEC[0]	0.67 ms
17:40:08.933	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.935	127.0.0.1:57828	admin	OK	EXEC[0]	1.41 ms
17:40:08.936	127.0.0.1:57828	admin	OK	EXEC[0]	0.98 ms
17:40:08.937	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.938	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.940	127.0.0.1:57828	admin	OK	EXEC[0]	1.55 ms
17:40:08.941	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.943	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.944	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.944	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.945	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.946	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.947	127.0.0.1:57828	admin	OK	EXEC[0]	1.2 ms
17:40:08.949	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.953	127.0.0.1:57828	admin	OK	EXEC[0]	0.99 ms
17:40:08.955	127.0.0.1:57828	admin	OK	EXEC[0]	0.7 ms
17:40:08.955	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.956	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.957	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.957	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.958	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.959	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:08.960	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.965	127.0.0.1:57828	admin	OK	EXEC[0]	1.26 ms
17:40:08.965	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.966	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:08.967	127.0.0.1:57828	admin	OK	EXEC[0]	0.65 ms
17:40:08.968	127.0.0.1:57828	admin	OK	EXEC[0]	0.79 ms
17:40:08.970	127.0.0.1:57828	admin	OK	EXEC[0]	0.62 ms
17:40:08.971	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.971	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.972	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.973	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.973	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:08.974	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.977	127.0.0.1:57828	admin	OK	EXEC[0]	1.89 ms
17:40:08.978	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.979	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.980	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:08.981	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.981	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.982	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:08.983	127.0.0.1:57828	admin	OK	EXEC[0]	0.65 ms
17:40:08.984	127.0.0.1:57828	admin	OK	EXEC[0]	0.61 ms
17:40:08.986	127.0.0.1:57828	admin	OK	EXEC[0]	1.09 ms
17:40:08.987	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.990	127.0.0.1:57828	admin	OK	EXEC[0]	2.36 ms
17:40:08.990	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.991	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:08.992	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.993	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:08.993	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:08.994	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:08.995	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:08.995	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:08.996	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:08.998	127.0.0.1:57828	admin	OK	EXEC[0]	0.78 ms
17:40:09.001	127.0.0.1:57828	admin	OK	EXEC[0]	1.81 ms
17:40:09.002	127.0.0.1:57828	admin	OK	EXEC[0]	1.04 ms
17:40:09.004	127.0.0.1:57828	admin	OK	EXEC[0]	1.05 ms
17:40:09.004	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:09.005	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:09.006	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:09.007	127.0.0.1:57828	admin	OK	EXEC[0]	0.48 ms
17:40:09.007	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:09.008	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:09.009	127.0.0.1:57828	admin	OK	EXEC[0]	0.5 ms
17:40:09.011	127.0.0.1:57828	admin	OK	EXEC[0]	1.07 ms
17:40:09.013	127.0.0.1:57828	admin	OK	EXEC[0]	0.87 ms
17:40:09.013	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:09.014	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:09.015	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:09.016	127.0.0.1:57828	admin	OK	EXEC[0]	0.55 ms
17:40:09.016	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:09.017	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:09.019	127.0.0.1:57828	admin	OK	EXEC[0]	0.97 ms
17:40:09.020	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:09.020	127.0.0.1:57828	admin	OK	EXEC[0]	0.45 ms
17:40:09.021	127.0.0.1:57828	admin	OK	EXEC[0]	0.58 ms
17:40:09.022	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:09.023	127.0.0.1:57828	admin	OK	EXEC[0]	0.56 ms
17:40:09.024	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:09.024	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:09.025	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:09.026	127.0.0.1:57828	admin	OK	EXEC[0]	0.46 ms
17:40:09.028	127.0.0.1:57828	admin	OK	EXEC[0]	0.81 ms
17:40:09.029	127.0.0.1:57828	admin	OK	EXEC[0]	0.51 ms
17:40:09.029	127.0.0.1:57828	admin	OK	EXEC[0]	0.54 ms
17:40:09.030	127.0.0.1:57828	admin	OK	EXEC[0]	0.59 ms
17:40:09.032	127.0.0.1:57828	admin	OK	EXEC[0]	0.6 ms
17:40:09.033	127.0.0.1:57828	admin	OK	EXEC[0]	0.53 ms
17:40:09.034	127.0.0.1:57828	admin	OK	EXEC[0]	0.52 ms
17:40:09.034	127.0.0.1:57828	admin	OK	EXEC[0]	0.44 ms
17:40:09.036	127.0.0.1:57828	admin	OK	EXEC[0]	1.14 ms
17:40:09.037	127.0.0.1:57828	admin	OK	EXEC[0]	0.47 ms
17:40:09.037	127.0.0.1:57828	admin	OK	EXEC[0]	0.43 ms
17:40:09.038	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:09.039	127.0.0.1:57828	admin	OK	EXEC[0]	0.49 ms
17:40:09.040	127.0.0.1:57828	admin	OK	EXEC[0]	0.67 ms
